;location_accesstype_title;charging_hour;utilization;connector_count;congested_connectors;energy_consumption;charging_minutes
2021-08-17 15:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-17 16:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-17 17:00:00;Public access - Free access;2021-08-17 17:00:00+00:00;40.0;2.0;0.0;3.604909680848632;48.0
2021-08-17 18:00:00;Public access - Free access;2021-08-17 18:00:00+00:00;100.0;2.0;2.0;9.726996033592314;120.0
2021-08-17 19:00:00;Public access - Free access;2021-08-17 19:00:00+00:00;82.5;2.0;1.0;7.524466445684145;99.0
2021-08-17 20:00:00;Public access - Free access;2021-08-17 20:00:00+00:00;50.0;2.0;1.0;3.4340543538546866;60.0
2021-08-17 21:00:00;Public access - Free access;2021-08-17 21:00:00+00:00;50.0;2.0;1.0;3.4340543538546866;60.0
2021-08-17 22:00:00;Public access - Free access;2021-08-17 22:00:00+00:00;0.8333333333333334;2.0;0.0;0.05723423923091144;1.0
2021-08-17 23:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 00:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 01:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 02:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 03:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 04:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 05:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 06:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 07:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 08:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 09:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 10:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 11:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 12:00:00;Public access - Free access;2021-08-18 12:00:00+00:00;2.5;2.0;0.0;0.10919999999999194;3.0
2021-08-18 13:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 14:00:00;Public access - Free access;2021-08-18 14:00:00+00:00;1.6666666666666667;2.0;0.0;0.1026923076923223;2.0
2021-08-18 15:00:00;Public access - Free access;2021-08-18 15:00:00+00:00;19.166666666666668;2.0;0.0;1.3337287138421103;23.0
2021-08-18 16:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 17:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 18:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 19:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 20:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 21:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 22:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-18 23:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-19 00:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-19 01:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-19 02:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-19 03:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-19 04:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-19 05:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-19 06:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-19 07:00:00;Public access - Free access;2021-08-19 07:00:00+00:00;33.333333333333336;2.0;0.0;2.3552930486142647;40.0
2021-08-19 08:00:00;Public access - Free access;2021-08-19 08:00:00+00:00;50.0;2.0;1.0;3.5329395729213973;60.0
2021-08-19 09:00:00;Public access - Free access;2021-08-19 09:00:00+00:00;50.0;2.0;1.0;3.5329395729213973;60.0
2021-08-19 10:00:00;Public access - Free access;2021-08-19 10:00:00+00:00;20.0;2.0;0.0;1.4131758291685588;24.0
2021-08-19 11:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-19 12:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-19 13:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-19 14:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-19 15:00:00;Public access - Free access;2021-08-19 15:00:00+00:00;18.333333333333332;2.0;0.0;0.4580795847750865;22.0
2021-08-19 16:00:00;Public access - Free access;2021-08-19 16:00:00+00:00;50.0;2.0;1.0;1.2493079584775086;60.0
2021-08-19 17:00:00;Public access - Free access;2021-08-19 17:00:00+00:00;50.0;2.0;1.0;1.2493079584775086;60.0
2021-08-19 18:00:00;Public access - Free access;2021-08-19 18:00:00+00:00;50.0;2.0;1.0;1.2493079584775086;60.0
2021-08-19 19:00:00;Public access - Free access;2021-08-19 19:00:00+00:00;64.16666666666667;2.0;1.0;3.284172006815875;77.0
2021-08-19 20:00:00;Public access - Free access;2021-08-19 20:00:00+00:00;50.0;2.0;1.0;1.2493079584775086;60.0
2021-08-19 21:00:00;Public access - Free access;2021-08-19 21:00:00+00:00;50.0;2.0;1.0;1.2493079584775086;60.0
2021-08-19 22:00:00;Public access - Free access;2021-08-19 22:00:00+00:00;50.0;2.0;1.0;1.2493079584775086;60.0
2021-08-19 23:00:00;Public access - Free access;2021-08-19 23:00:00+00:00;17.5;2.0;0.0;0.43725778546712796;21.0
2021-08-20 00:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 01:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 02:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 03:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 04:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 05:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 06:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 07:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 08:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 09:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 10:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 11:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 12:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 13:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 14:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 15:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 16:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 17:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
